order_id,product_id,category_id,state_id,size_id,payment_method_id,customer_type_id,quantity,discount_rate,purchase_date,sales,profit,customer_rating
O13884,P1003,C02,5,2,2,1,1,0.3,03-11-2024,37.989,15.57518068,3
O13885,P1001,C01,3,1,4,1,4,0,20-04-2025,217.08,55.48377258,2
O13886,P1004,C03,2,2,2,2,1,0,07-11-2024,54.27,17.88865901,3
O13887,P1004,C03,3,3,3,1,1,0.2,16-12-2022,43.416,11.54286294,5
O13888,P1005,C02,4,2,3,2,2,0.1,30-12-2023,97.686,21.91417438,5
O13889,P1007,C01,4,4,3,2,1,0.1,29-03-2023,48.843,22.39317304,1
O13890,P1006,C01,4,2,2,1,2,0,08-04-2023,108.54,43.07224565,3
O13891,P1007,C01,5,4,2,3,4,0.1,05-05-2025,195.372,94.42968628,4
O13892,P1001,C01,1,4,1,1,3,0.2,05-09-2023,130.248,49.22423453,1
O13893,P1003,C02,3,3,5,3,3,0.3,27-10-2023,113.967,48.86667006,3
O13894,P1004,C03,2,2,1,1,2,0.1,31-07-2024,97.686,32.08950083,3
O13895,P1007,C01,4,2,4,1,3,0.3,03-06-2024,113.967,30.19932259,5
O13896,P1001,C01,3,5,3,2,4,0.2,18-05-2025,173.664,61.49272165,5
O13897,P1004,C03,4,5,2,2,3,0,16-07-2023,162.81,65.10987345,3
O13898,P1003,C02,4,1,5,2,1,0.2,03-06-2023,43.416,19.72098385,5
O13899,P1007,C01,2,4,5,2,4,0.2,03-01-2025,173.664,85.43417061,3
O13900,P1004,C03,5,3,2,2,4,0.2,18-02-2024,173.664,51.51483742,3
O13901,P1006,C01,1,5,1,2,3,0.2,19-05-2023,130.248,63.93044144,1
O13902,P1006,C01,5,2,5,2,3,0.3,27-03-2024,113.967,25.49993574,1
O13903,P1005,C02,3,1,1,3,2,0.2,15-05-2025,86.832,27.93654554,4
O13904,P1005,C02,5,3,2,3,1,0.2,17-12-2022,43.416,17.10639916,1
O13905,P1004,C03,3,2,1,2,3,0.2,14-10-2022,130.248,63.4862516,2
O13906,P1001,C01,3,2,3,3,3,0.2,22-11-2022,130.248,48.96726104,2
O13907,P1006,C01,1,4,2,1,2,0.3,16-02-2025,75.978,18.22029479,5
O13908,P1001,C01,2,4,2,3,3,0.2,02-05-2025,130.248,27.22873497,2
O13909,P1001,C01,1,5,5,2,1,0,31-03-2025,54.27,25.75228096,1
O13910,P1004,C03,5,5,5,3,1,0.2,02-07-2023,43.416,11.58593158,4
O13911,P1001,C01,3,2,5,1,4,0.2,29-09-2024,173.664,73.37177494,3
O13912,P1006,C01,4,2,3,3,4,0.1,02-09-2024,195.372,75.44659623,4
O13913,P1003,C02,4,5,3,2,1,0.1,04-06-2025,48.843,16.39650874,1
O13914,P1005,C02,3,5,4,1,2,0.1,22-11-2024,97.686,19.69167763,1
O13915,P1003,C02,1,2,2,1,4,0.2,26-04-2024,173.664,75.95291088,1
O13916,P1001,C01,2,3,5,3,1,0,18-12-2024,54.27,25.01035582,5
O13917,P1003,C02,1,2,2,1,1,0,15-01-2025,54.27,17.44817968,2
O13918,P1006,C01,3,3,1,1,4,0.1,13-07-2023,195.372,47.68743336,1
O13919,P1006,C01,3,3,3,1,1,0.1,01-01-2024,48.843,14.92325874,3
O13920,P1001,C01,2,2,4,2,1,0.2,09-06-2024,43.416,17.18088689,2
O13921,P1004,C03,5,1,1,1,1,0,24-10-2024,54.27,11.22874681,2
O13922,P1003,C02,5,5,2,3,1,0,24-12-2024,54.27,10.93488263,5
O13923,P1004,C03,2,4,3,3,4,0.1,29-12-2023,195.372,52.51702305,4
O13924,P1004,C03,5,2,5,1,2,0,08-05-2023,108.54,28.14172047,2
O13925,P1002,C04,4,3,1,3,1,0.1,20-11-2022,48.843,13.2729632,2
O13926,P1001,C01,5,2,3,1,3,0.1,25-12-2023,146.529,61.93805925,1
O13927,P1005,C02,5,5,2,3,2,0.3,24-03-2025,75.978,34.56396938,3
O13928,P1006,C01,5,3,2,1,3,0.3,22-06-2024,113.967,38.03009824,1
O13929,P1006,C01,4,4,1,1,3,0.2,17-01-2025,130.248,27.84130982,3
O13930,P1001,C01,5,4,1,1,1,0.1,23-05-2024,48.843,11.55197092,2
O13931,P1007,C01,4,4,1,2,4,0.2,09-11-2022,173.664,81.26469327,3
O13932,P1007,C01,2,1,4,3,3,0.3,27-12-2024,113.967,55.03496632,1
O13933,P1007,C01,1,3,5,1,3,0,13-04-2024,162.81,38.72741341,1
O13934,P1005,C02,2,3,3,2,3,0.3,17-06-2024,113.967,36.02445338,4
O13935,P1006,C01,1,1,2,2,1,0.3,23-08-2024,37.989,15.52624439,5
O13936,P1001,C01,2,3,2,1,1,0.3,14-10-2022,37.989,12.59219694,4
O13937,P1006,C01,1,1,5,1,4,0,11-06-2024,217.08,94.10405464,2
O13938,P1004,C03,1,2,1,1,1,0.3,18-11-2022,37.989,8.202374324,3
O13939,P1003,C02,3,5,1,1,2,0.1,19-11-2024,97.686,24.60130969,1
O13940,P1003,C02,1,4,2,1,4,0.1,17-10-2022,195.372,41.28769025,1
O13941,P1006,C01,1,1,5,3,1,0.3,31-07-2024,37.989,16.86266543,1
O13942,P1002,C04,3,1,2,1,1,0.2,11-02-2023,43.416,10.71936143,1
O13943,P1005,C02,5,1,1,1,3,0.2,17-07-2024,130.248,43.23117549,2
O13944,P1007,C01,5,2,3,3,1,0,17-06-2023,54.27,21.84380533,5
O13945,P1005,C02,3,1,1,2,3,0,02-07-2023,162.81,57.97680275,4
O13946,P1005,C02,4,5,3,3,1,0.1,11-02-2023,48.843,10.58353605,4
O13947,P1004,C03,1,5,4,2,1,0.1,13-01-2025,48.843,14.28970999,1
O13948,P1005,C02,1,4,5,2,1,0.3,29-01-2023,37.989,14.89265042,1
O13949,P1003,C02,3,2,4,3,1,0.2,18-01-2025,43.416,8.684506592,3
O13950,P1004,C03,3,5,1,1,1,0.1,07-03-2025,48.843,19.35536356,1
O13951,P1001,C01,4,3,5,2,4,0.2,06-12-2023,173.664,44.43785026,4
O13952,P1005,C02,5,3,1,1,1,0,10-07-2024,54.27,14.36455236,3
O13953,P1005,C02,2,3,5,3,1,0,30-06-2023,54.27,15.36503141,3
O13954,P1001,C01,5,1,5,2,3,0.3,25-06-2024,113.967,34.0954062,1
O13955,P1005,C02,1,1,1,1,2,0.3,10-01-2023,75.978,35.51214624,3
O13956,P1001,C01,3,3,1,2,2,0.1,10-06-2025,97.686,19.6850201,5
O13957,P1004,C03,4,4,5,2,4,0.2,23-01-2025,173.664,78.44179809,1
O13958,P1003,C02,5,4,5,3,1,0.1,10-01-2024,48.843,15.68640785,5
O13959,P1001,C01,4,1,1,1,2,0.1,01-11-2022,97.686,41.54152424,1
O13960,P1002,C04,5,3,1,1,3,0.2,21-05-2024,130.248,58.52911975,5
O13961,P1001,C01,1,4,2,2,3,0.1,04-05-2025,146.529,48.67112958,1
O13962,P1005,C02,2,1,2,1,4,0.3,21-02-2023,151.956,37.85174581,4
O13963,P1007,C01,4,3,2,2,3,0.2,13-03-2024,130.248,50.39507464,1
O13964,P1007,C01,4,2,4,3,2,0.2,08-08-2024,86.832,41.40578119,4
O13965,P1004,C03,2,3,5,3,2,0.1,28-01-2023,97.686,30.56324605,2
O13966,P1006,C01,4,3,3,1,2,0.2,07-11-2023,86.832,23.45079846,2
O13967,P1004,C03,4,5,4,3,1,0.3,23-06-2024,37.989,15.6201137,1
O13968,P1006,C01,5,5,5,3,3,0.3,20-10-2022,113.967,33.37216995,4
O13969,P1007,C01,5,2,3,1,3,0,10-03-2023,162.81,77.70317328,4
O13970,P1007,C01,2,2,2,2,1,0,25-02-2024,54.27,21.25058441,3
O13971,P1001,C01,1,3,3,3,2,0,20-06-2023,108.54,38.83133362,3
O13972,P1003,C02,4,4,1,1,3,0,23-09-2023,162.81,43.21154944,5
O13973,P1002,C04,1,2,1,1,2,0.1,14-02-2023,97.686,38.9334867,3
O13974,P1004,C03,2,3,5,1,1,0,13-01-2023,54.27,19.74831368,1
O13975,P1005,C02,2,1,4,3,2,0,09-06-2025,108.54,33.80953647,3
O13976,P1006,C01,5,5,2,3,4,0,10-05-2024,217.08,67.89741656,3
O13977,P1005,C02,4,4,5,2,1,0,24-09-2024,54.27,18.70534613,1
O13978,P1003,C02,3,3,2,2,2,0.1,14-11-2023,97.686,39.21678585,1
O13979,P1006,C01,2,1,1,2,1,0,05-04-2023,54.27,16.22795684,5
O13980,P1004,C03,4,5,4,2,3,0.2,23-08-2024,130.248,32.41269626,4
O13981,P1001,C01,1,1,4,2,4,0.3,25-03-2025,151.956,68.96610784,3
O13982,P1005,C02,5,3,1,2,1,0.2,24-03-2024,43.416,17.27355337,2
O13983,P1003,C02,1,2,3,1,2,0.1,28-09-2024,97.686,29.24479308,4
O13984,P1004,C03,2,5,4,2,3,0.1,04-05-2025,146.529,40.04159188,1
O13985,P1007,C01,2,1,3,3,2,0.1,15-02-2023,97.686,25.9416999,3
O13986,P1007,C01,1,2,2,2,2,0.3,24-02-2025,75.978,23.09870955,5
O13987,P1004,C03,2,4,4,3,1,0,28-10-2022,54.27,19.34828269,2
O13988,P1004,C03,4,3,1,2,1,0.1,06-05-2025,48.843,14.95866298,4
O13989,P1004,C03,2,3,3,1,2,0,16-01-2023,108.54,49.87268007,3
O13990,P1006,C01,5,5,2,1,1,0.1,07-03-2024,48.843,21.37719565,1
O13991,P1004,C03,4,1,2,3,2,0.3,19-02-2024,75.978,16.84741398,4
O13992,P1005,C02,3,4,4,2,1,0.2,02-05-2023,43.416,9.696907383,2
O13993,P1003,C02,2,5,4,1,4,0.2,10-06-2024,173.664,49.11823183,1
O13994,P1006,C01,2,5,5,1,1,0.3,02-10-2023,37.989,15.26724107,2
O13995,P1004,C03,5,1,5,2,2,0,03-06-2024,108.54,33.14247178,3
O13996,P1002,C04,5,4,4,3,3,0.1,10-11-2022,146.529,43.03007498,4
O13997,P1002,C04,1,1,5,3,1,0.2,27-10-2023,43.416,14.99873097,5
O13998,P1003,C02,1,3,1,3,4,0.3,03-09-2023,151.956,41.85510283,3
O13999,P1007,C01,1,2,1,1,4,0,09-09-2024,217.08,106.606408,3
O14000,P1001,C01,5,3,5,2,4,0.2,18-05-2023,173.664,73.4831015,5
O14001,P1001,C01,1,3,4,1,4,0.3,28-03-2024,151.956,39.76154982,5
O14002,P1007,C01,1,5,1,1,2,0.1,19-06-2024,97.686,21.33363254,1
O14003,P1006,C01,3,3,2,1,4,0.3,23-12-2024,151.956,36.03995954,2
O14004,P1006,C01,1,4,4,1,3,0,15-05-2023,162.81,46.40931438,3
O14005,P1006,C01,2,3,3,2,1,0.2,02-09-2023,43.416,19.55243723,1
O14006,P1001,C01,5,4,3,1,4,0.1,02-12-2024,195.372,76.07475924,1
O14007,P1002,C04,4,1,4,1,1,0,14-11-2022,54.27,26.31748722,3
O14008,P1001,C01,3,5,5,3,2,0.3,04-01-2025,75.978,23.40437397,2
O14009,P1005,C02,5,4,1,1,1,0.2,23-03-2023,43.416,15.84862133,5
O14010,P1004,C03,5,3,1,2,2,0.2,15-11-2024,86.832,28.48926981,3
O14011,P1006,C01,2,5,4,1,2,0,08-01-2025,108.54,22.38031042,2
O14012,P1002,C04,1,5,2,2,1,0.1,24-10-2024,48.843,18.52733515,5
O14013,P1003,C02,2,4,5,2,4,0,19-11-2024,217.08,88.56580793,4
O14014,P1003,C02,1,4,2,2,3,0.2,30-04-2025,130.248,59.23921583,3
O14015,P1004,C03,1,2,4,3,1,0.2,28-11-2023,43.416,19.83751076,3
O14016,P1002,C04,5,2,4,3,3,0.2,19-10-2023,130.248,44.86104543,2
O14017,P1001,C01,1,5,2,1,1,0.1,22-01-2023,48.843,13.44313565,1
O14018,P1001,C01,3,2,3,1,3,0.2,09-01-2025,130.248,43.06796792,1
O14019,P1005,C02,3,3,4,1,1,0.2,23-01-2024,43.416,10.33353769,2
O14020,P1005,C02,3,1,5,2,3,0,03-02-2025,162.81,65.97684322,3
O14021,P1001,C01,5,5,2,2,3,0.2,20-02-2025,130.248,41.87291146,3
O14022,P1003,C02,2,1,3,2,1,0.3,27-03-2025,37.989,11.45852659,3
O14023,P1006,C01,4,2,2,1,1,0,24-12-2022,54.27,22.5650816,4
O14024,P1003,C02,1,4,3,1,2,0.2,18-08-2024,86.832,33.09243656,1
O14025,P1005,C02,4,5,3,1,3,0,19-06-2024,162.81,52.54172372,4
O14026,P1004,C03,2,2,5,1,1,0,16-11-2022,54.27,26.7942281,3
O14027,P1001,C01,2,3,4,3,4,0.3,21-11-2024,151.956,35.56024556,1
O14028,P1005,C02,5,5,3,3,4,0,10-04-2024,217.08,101.3070649,3
O14029,P1005,C02,3,5,4,3,2,0,29-09-2023,108.54,52.72141966,3
O14030,P1006,C01,3,4,5,1,4,0.1,23-01-2023,195.372,85.08243779,2
O14031,P1001,C01,2,5,4,3,1,0.2,21-12-2024,43.416,15.16540899,1
O14032,P1006,C01,5,4,1,3,3,0.1,24-01-2023,146.529,58.81538943,3
O14033,P1001,C01,5,2,3,1,1,0.2,23-01-2025,43.416,15.97519149,5
O14034,P1006,C01,1,3,5,3,4,0,26-05-2023,217.08,103.0519289,5
O14035,P1003,C02,3,3,2,1,4,0.2,08-10-2023,173.664,74.68743528,3
O14036,P1004,C03,2,5,5,1,1,0,21-03-2025,54.27,25.54498458,2
O14037,P1004,C03,4,5,3,1,2,0.2,16-07-2023,86.832,37.4322353,3
O14038,P1001,C01,3,2,5,2,1,0,24-07-2024,54.27,15.68442573,5
O14039,P1002,C04,1,4,2,1,2,0.2,27-01-2024,86.832,28.42990491,1
O14040,P1007,C01,5,3,1,3,4,0.2,27-01-2025,173.664,69.43238201,2
O14041,P1005,C02,2,4,3,3,3,0.2,10-12-2022,130.248,54.91670128,3
O14042,P1005,C02,3,2,3,1,3,0,09-01-2023,162.81,32.68274807,5
O14043,P1001,C01,4,3,5,2,1,0.2,11-10-2023,43.416,11.70667699,1
O14044,P1006,C01,1,3,4,2,2,0,10-01-2024,108.54,27.5025971,5
O14045,P1002,C04,1,1,4,2,4,0.1,11-07-2023,195.372,96.14072648,2
O14046,P1003,C02,3,2,2,3,3,0.2,24-01-2023,130.248,62.79568178,4
O14047,P1006,C01,4,2,1,2,1,0.3,19-05-2024,37.989,10.87304666,3
O14048,P1006,C01,1,1,1,2,1,0.3,01-08-2023,37.989,16.80823849,1
O14049,P1001,C01,2,4,5,1,4,0,29-07-2024,217.08,80.81961544,2
O14050,P1001,C01,1,1,5,2,4,0.3,10-11-2024,151.956,67.58243493,2
O14051,P1005,C02,4,2,4,2,1,0,13-04-2023,54.27,24.2520923,4
O14052,P1001,C01,5,4,1,2,1,0,02-07-2024,54.27,25.35911815,4
O14053,P1001,C01,5,3,1,1,1,0.3,15-11-2023,37.989,12.2218958,3
O14054,P1001,C01,3,1,1,1,2,0.3,19-03-2023,75.978,21.13780808,3
O14055,P1005,C02,4,4,2,2,4,0.1,13-08-2024,195.372,94.35424691,2
O14056,P1003,C02,1,4,2,3,1,0,21-06-2023,54.27,22.64874046,3
O14057,P1003,C02,1,4,5,3,4,0.3,22-01-2023,151.956,45.96509148,3
O14058,P1007,C01,5,1,4,1,1,0.1,20-05-2025,48.843,18.67293255,4
O14059,P1007,C01,5,3,3,2,1,0.1,02-02-2024,48.843,14.09610122,2
O14060,P1001,C01,2,4,4,3,1,0,04-03-2024,54.27,14.77400546,5
O14061,P1007,C01,5,1,2,2,4,0.2,23-04-2024,173.664,85.14950656,5
O14062,P1005,C02,2,2,2,1,1,0.3,12-03-2023,37.989,14.65395536,1
O14063,P1003,C02,1,1,5,3,1,0.3,01-04-2024,37.989,10.68472213,4
O14064,P1006,C01,2,1,3,1,4,0.3,05-04-2023,151.956,58.72722624,1
O14065,P1003,C02,2,1,1,2,1,0.3,03-03-2023,37.989,18.92802074,2
O14066,P1003,C02,3,4,3,1,3,0.3,27-03-2025,113.967,45.48526911,5
O14067,P1005,C02,5,1,3,1,3,0.3,01-01-2024,113.967,27.14741499,5
O14068,P1007,C01,2,2,3,1,1,0.1,31-12-2024,48.843,10.47283458,5
O14069,P1006,C01,1,4,5,1,2,0,01-05-2024,108.54,36.01845708,1
O14070,P1005,C02,4,2,2,3,4,0.1,24-06-2023,195.372,79.72974418,3
O14071,P1001,C01,2,5,1,2,1,0.3,16-09-2023,37.989,13.68290558,1
O14072,P1004,C03,5,1,3,3,4,0,06-01-2023,217.08,93.15748151,5
O14073,P1003,C02,3,4,1,2,2,0.3,12-02-2023,75.978,34.1568438,4
O14074,P1004,C03,1,4,3,2,2,0,09-10-2022,108.54,38.19950433,4
O14075,P1005,C02,3,1,2,2,4,0.1,25-10-2022,195.372,54.50777272,1
O14076,P1005,C02,4,3,1,2,2,0,08-08-2023,108.54,47.02610033,1
O14077,P1005,C02,2,3,4,2,2,0.1,26-09-2023,97.686,22.18828141,2
O14078,P1004,C03,2,2,2,3,4,0.3,05-01-2025,151.956,68.30904028,1
O14079,P1005,C02,5,1,1,2,2,0,27-05-2024,108.54,36.08700225,1
O14080,P1001,C01,2,1,3,1,3,0.2,02-10-2024,130.248,34.78729,5
O14081,P1005,C02,1,5,3,3,1,0.2,07-02-2024,43.416,18.92865769,3
O14082,P1002,C04,4,3,2,3,3,0.1,11-02-2025,146.529,60.23318749,5
O14083,P1007,C01,3,3,2,2,3,0.1,03-05-2023,146.529,71.00131935,3
O14084,P1004,C03,4,1,3,1,1,0.1,12-11-2022,48.843,10.58991854,5
O14085,P1002,C04,2,2,1,1,3,0.1,30-05-2025,146.529,51.85783544,5
O14086,P1005,C02,3,1,4,2,1,0.3,21-09-2024,37.989,18.26162181,2
O14087,P1001,C01,5,2,5,2,1,0.2,17-03-2025,43.416,10.89576428,3
O14088,P1003,C02,4,3,2,1,4,0.1,09-04-2024,195.372,64.31582789,5
O14089,P1006,C01,3,5,3,3,1,0,26-04-2024,54.27,26.23490951,5
O14090,P1007,C01,3,4,1,3,1,0,02-02-2023,54.27,19.79395293,3
O14091,P1006,C01,3,3,2,2,2,0.3,26-05-2025,75.978,28.08747769,2
O14092,P1005,C02,1,2,1,3,2,0.1,19-09-2023,97.686,44.56195794,3
O14093,P1007,C01,4,1,2,3,3,0,01-01-2023,162.81,60.87273089,2
O14094,P1007,C01,3,3,3,1,1,0.1,15-02-2024,48.843,20.27755708,2
O14095,P1001,C01,4,5,1,3,1,0,13-02-2023,54.27,15.739246,4
O14096,P1007,C01,3,2,3,1,4,0.3,13-09-2023,151.956,75.72763958,2
O14097,P1004,C03,5,1,1,2,1,0,01-10-2022,54.27,25.40309327,4
O14098,P1002,C04,5,4,2,2,4,0.1,16-12-2024,195.372,43.84252346,1
O14099,P1002,C04,5,2,5,1,1,0.1,04-01-2023,48.843,18.07191009,2
O14100,P1002,C04,2,1,5,1,2,0.3,20-12-2024,75.978,33.97321378,3
O14101,P1004,C03,3,4,4,2,2,0.2,05-02-2025,86.832,22.75276861,4
O14102,P1006,C01,2,1,4,1,2,0.1,09-08-2024,97.686,23.88639758,1
O14103,P1001,C01,4,4,3,2,3,0.2,16-01-2023,130.248,56.87093915,1
O14104,P1007,C01,2,4,1,2,1,0.1,07-06-2023,48.843,13.96519067,2
O14105,P1004,C03,4,4,4,2,2,0.3,21-06-2024,75.978,23.96796614,3
O14106,P1002,C04,4,1,2,2,4,0,01-09-2024,217.08,60.01892673,2
O14107,P1005,C02,4,4,5,2,2,0.2,12-11-2022,86.832,22.89156134,5
O14108,P1003,C02,2,2,1,2,1,0,07-12-2024,54.27,16.37430332,1
O14109,P1007,C01,3,5,5,3,2,0.3,21-04-2023,75.978,16.19356438,5
O14110,P1004,C03,2,5,1,3,1,0.3,11-06-2024,37.989,9.145171452,5
O14111,P1004,C03,3,4,4,2,1,0.3,06-04-2025,37.989,16.38498064,4
O14112,P1001,C01,3,5,4,3,2,0.1,04-04-2024,97.686,22.07022349,5
O14113,P1001,C01,4,5,3,1,4,0.1,10-02-2024,195.372,76.60942683,1
O14114,P1004,C03,2,4,1,1,3,0.1,09-10-2024,146.529,41.32666472,1
O14115,P1002,C04,3,4,2,2,1,0.1,21-10-2023,48.843,11.99568963,3
O14116,P1003,C02,5,2,4,3,3,0.2,29-12-2023,130.248,48.07308741,2
O14117,P1007,C01,3,3,3,1,2,0.3,28-04-2023,75.978,36.8149451,3
O14118,P1001,C01,5,1,4,1,1,0.2,24-02-2025,43.416,9.338849748,3
O14119,P1007,C01,2,4,5,1,1,0.1,01-05-2025,48.843,23.35945703,2
O14120,P1002,C04,2,4,4,1,2,0,18-02-2024,108.54,42.93485549,1
O14121,P1007,C01,2,5,1,3,3,0.2,07-06-2025,130.248,41.81817971,4
O14122,P1005,C02,3,2,3,1,4,0,20-08-2024,217.08,100.8855395,5
O14123,P1001,C01,1,5,1,1,2,0.1,27-01-2023,97.686,24.27869303,4
O14124,P1002,C04,3,4,2,1,2,0.2,01-10-2023,86.832,38.11693421,5
O14125,P1002,C04,3,4,2,2,4,0.2,07-03-2025,173.664,35.46199794,2
O14126,P1003,C02,4,5,4,1,4,0.2,29-07-2024,173.664,39.08655089,2
O14127,P1003,C02,4,4,3,1,4,0,30-11-2023,217.08,69.16888938,3
O14128,P1005,C02,3,3,3,3,4,0.1,22-11-2022,195.372,59.00175265,2
O14129,P1002,C04,5,1,3,1,2,0.3,04-10-2024,75.978,25.82629433,5
O14130,P1006,C01,4,1,3,1,4,0.3,30-09-2024,151.956,58.1488216,4
O14131,P1002,C04,3,1,4,1,3,0.1,16-04-2024,146.529,57.80386927,4
O14132,P1003,C02,1,3,1,2,4,0.2,01-04-2024,173.664,40.37749268,4
O14133,P1006,C01,5,4,4,3,1,0.3,01-09-2024,37.989,12.42293797,4
O14134,P1001,C01,2,5,1,3,1,0.2,20-12-2022,43.416,10.9847638,3
O14135,P1001,C01,3,2,5,2,4,0.1,25-09-2023,195.372,67.5554736,4
O14136,P1007,C01,3,4,5,2,2,0,08-02-2025,108.54,44.27265448,5
O14137,P1004,C03,5,3,1,3,2,0.2,13-11-2023,86.832,41.02570234,3
O14138,P1003,C02,4,3,4,1,3,0,07-07-2023,162.81,65.59467705,3
O14139,P1004,C03,4,1,2,3,2,0,31-12-2022,108.54,25.61161351,3
O14140,P1006,C01,4,4,4,2,3,0.1,24-05-2024,146.529,41.96761235,2
O14141,P1003,C02,2,1,2,1,3,0.1,23-12-2024,146.529,38.72043874,3
O14142,P1005,C02,5,2,4,3,3,0,09-05-2024,162.81,43.62815258,5
O14143,P1002,C04,5,1,3,1,4,0,02-11-2023,217.08,100.7269163,4
O14144,P1005,C02,4,2,3,1,2,0.3,09-08-2024,75.978,34.36802757,2
O14145,P1006,C01,4,3,5,2,1,0.3,15-06-2023,37.989,15.37901945,4
O14146,P1003,C02,1,1,5,3,3,0.1,27-11-2023,146.529,60.03166623,1
O14147,P1006,C01,1,1,1,2,1,0.2,03-08-2024,43.416,20.84730769,2
O14148,P1002,C04,3,5,2,3,3,0,06-12-2023,162.81,73.90899106,5
O14149,P1001,C01,3,3,3,3,2,0.2,12-04-2023,86.832,21.11154361,2
O14150,P1001,C01,5,5,4,1,4,0,04-05-2024,217.08,70.17904397,3
O14151,P1006,C01,5,2,1,1,3,0.1,24-04-2023,146.529,58.21818461,2
O14152,P1004,C03,2,2,4,1,3,0.2,25-01-2023,130.248,44.55219203,3
O14153,P1003,C02,2,3,3,2,1,0.1,26-04-2023,48.843,20.592501,4
O14154,P1003,C02,1,2,3,1,4,0,26-07-2023,217.08,70.51785293,2
O14155,P1001,C01,3,3,3,2,2,0.1,16-11-2022,97.686,46.65588226,2
O14156,P1007,C01,1,2,3,1,3,0.2,23-07-2023,130.248,29.85346553,5
O14157,P1005,C02,1,4,4,2,2,0.3,03-01-2023,75.978,32.50840482,1
O14158,P1007,C01,3,1,1,3,4,0.1,02-05-2023,195.372,49.67867431,2
O14159,P1002,C04,2,4,3,2,1,0.2,27-10-2023,43.416,13.11164677,4
O14160,P1005,C02,3,3,5,2,4,0.1,27-03-2025,195.372,67.03172629,3
O14161,P1005,C02,4,3,1,2,4,0.1,28-05-2023,195.372,43.18914176,4
O14162,P1006,C01,4,4,5,3,4,0.3,10-04-2024,151.956,68.82938891,5
O14163,P1001,C01,4,1,4,2,4,0.2,11-04-2025,173.664,80.61773922,2
O14164,P1007,C01,5,1,3,3,2,0.2,29-11-2023,86.832,35.03167231,1
O14165,P1007,C01,2,5,1,1,2,0.2,22-06-2023,86.832,21.78906914,1
O14166,P1001,C01,2,2,3,1,1,0,01-10-2024,54.27,26.56188509,2
O14167,P1007,C01,5,5,3,3,3,0.1,05-11-2022,146.529,62.74053633,1
O14168,P1001,C01,1,1,1,2,3,0.3,02-12-2022,113.967,42.4628896,4
O14169,P1006,C01,4,4,3,1,4,0.2,02-12-2022,173.664,49.68834485,3
O14170,P1004,C03,4,2,3,2,4,0.3,01-10-2023,151.956,62.33327505,2
O14171,P1005,C02,1,4,2,2,2,0,17-08-2024,108.54,39.67856253,3
O14172,P1006,C01,3,5,2,3,3,0,27-03-2023,162.81,64.95221147,1
O14173,P1003,C02,3,3,1,1,1,0.3,23-02-2023,37.989,17.94531689,5
O14174,P1002,C04,2,4,1,3,4,0.2,28-02-2024,173.664,48.34757213,3
O14175,P1004,C03,5,5,3,3,2,0.3,28-05-2025,75.978,27.47259487,5
O14176,P1003,C02,2,5,5,3,4,0.2,18-07-2024,173.664,44.50076858,4
O14177,P1005,C02,3,5,1,3,4,0.2,25-04-2024,173.664,50.63905478,5
O14178,P1007,C01,1,3,3,2,2,0,24-01-2023,108.54,52.38742145,3
O14179,P1001,C01,2,3,5,1,3,0.3,03-04-2023,113.967,39.88585495,3
O14180,P1005,C02,4,3,2,1,3,0,01-05-2023,162.81,33.00863878,2
O14181,P1006,C01,4,2,1,1,4,0.1,07-01-2024,195.372,79.64123136,5
O14182,P1002,C04,1,3,3,2,3,0,11-05-2024,162.81,57.3274475,4
O14183,P1006,C01,3,3,2,2,2,0.2,23-10-2023,86.832,26.43081566,2
O14184,P1004,C03,4,3,4,3,3,0.3,13-09-2024,113.967,50.0680189,2
O14185,P1004,C03,4,4,2,3,4,0.1,28-03-2023,195.372,56.51092839,4
O14186,P1002,C04,5,3,3,3,4,0.1,12-10-2023,195.372,59.01543335,2
O14187,P1003,C02,2,2,5,3,2,0.1,11-07-2023,97.686,37.85448355,4
O14188,P1003,C02,3,5,4,1,4,0.1,11-03-2025,195.372,81.01455944,1
O14189,P1004,C03,2,4,4,3,3,0.3,07-02-2024,113.967,25.55928673,2
O14190,P1004,C03,3,1,4,2,2,0.2,10-05-2025,86.832,40.10708674,3
O14191,P1007,C01,4,3,1,2,4,0.1,18-05-2023,195.372,72.36398407,1
O14192,P1001,C01,5,5,3,2,2,0.2,04-04-2024,86.832,23.43638328,2
O14193,P1007,C01,2,5,4,3,2,0,01-02-2025,108.54,49.4463599,4
O14194,P1007,C01,4,4,2,1,3,0.2,05-01-2024,130.248,28.67041638,1
O14195,P1003,C02,3,1,5,1,3,0.1,24-04-2025,146.529,50.13112833,1
O14196,P1002,C04,2,2,3,3,1,0,14-06-2023,54.27,18.91609633,3
O14197,P1003,C02,2,5,2,3,2,0,04-04-2025,108.54,40.45467895,2
O14198,P1001,C01,4,5,1,2,3,0,24-07-2024,162.81,39.0361303,2
O14199,P1006,C01,2,5,4,2,4,0.1,26-11-2024,195.372,42.09633152,4
O14200,P1004,C03,5,5,2,1,1,0.2,21-05-2024,43.416,16.75768997,1
O14201,P1004,C03,5,4,3,2,1,0.3,17-07-2023,37.989,12.81300229,3
O14202,P1001,C01,4,1,2,2,4,0.2,13-07-2024,173.664,70.39870712,4
O14203,P1007,C01,3,5,1,3,3,0.1,09-12-2024,146.529,57.08696158,4
